timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1601652428615,10819011,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652428615,51157,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652428615,8011,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652429615,10818929,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652429615,51157,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652429615,5649,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652430616,10819046,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652430616,51157,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652430616,6226,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652431616,10818281,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652431616,51156,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652431616,7248,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652432616,10818250,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652432616,51156,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652432616,5825,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652433617,10818218,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652433617,51156,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652433617,10292,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652434618,10818210,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652434618,51156,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652434618,6938,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652435619,10818480,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652435619,51155,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652435619,9147,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652436619,10821339,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652436619,51155,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652436619,6626,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652437619,10821074,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652437619,51155,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652437619,6060,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652438620,10826281,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652438620,51155,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652438620,7408,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652439620,10825566,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652439620,51155,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652439621,7212,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652440621,10821644,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652440621,51155,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652440621,7436,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652441622,10820996,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652441622,51154,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652441622,5462,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652442622,10837769,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652442622,51154,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652442623,7615,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652443624,10835328,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652443624,51153,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652443624,7410,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652444624,10844812,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652444624,51153,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652444624,6837,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652445624,10836539,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652445624,51153,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652445624,7183,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652446625,10829609,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652446625,51153,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652446625,7436,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652447625,10823878,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652447625,51152,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652447625,5861,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652448626,10818109,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652448626,51152,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652448626,5627,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652449626,10817855,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652449626,51152,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652449626,6638,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652450627,10817140,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652450627,51152,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652450627,6049,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652451627,10817808,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652451627,51151,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652451627,5875,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652452628,10817753,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652452628,51151,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652452628,5063,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652453628,10817511,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652453628,51151,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652453628,5862,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652454629,10817445,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652454629,51151,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652454629,4875,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652455630,10816515,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652455630,51151,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652455630,7399,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652456631,10816460,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652456631,51150,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652456631,4711,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652457631,10816308,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652457631,51150,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652457631,8357,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652458632,10815925,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652458632,51150,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652458632,7410,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652459633,10815707,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652459633,51150,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652459633,5264,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652460633,10817601,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652460633,51150,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652460633,5826,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652461633,10817355,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652461633,51149,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652461633,7186,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652462633,10821843,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652462633,51149,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652462633,4498,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652463634,10823000,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652463634,51149,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652463634,6085,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652464635,10822843,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652464635,51149,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652464635,6590,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652465635,10822882,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652465635,51149,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652465635,6060,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652466636,10823027,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652466636,51148,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652466636,6153,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652467637,10823031,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652467637,51148,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652467637,6851,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652468637,10823496,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652468637,51148,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652468638,6810,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652469639,10822824,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652469639,51148,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652469639,4885,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652470640,10821273,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652470640,51147,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652470640,5872,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652471641,10819855,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652471641,51147,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652471641,3708,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652472642,10819625,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652472642,51147,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652472643,7208,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652473644,10828757,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652473644,51147,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652473645,11503,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652474645,10830644,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652474645,51146,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652474645,9793,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652475656,10830417,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652475656,51146,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652475656,9128,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652476657,10836625,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652476657,51145,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652476658,9947,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652477658,10830828,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652477659,51145,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652477659,8950,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652478660,10831953,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652478660,51145,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652478661,25729,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652479662,10845152,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652479663,51145,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652479663,29683,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652480664,10853742,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652480664,51144,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652480665,12656,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652481665,10857417,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652481666,51144,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652481666,13182,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652482666,10887714,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652482666,51144,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652482667,16151,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652483668,10951375,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652483668,51143,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652483668,19457,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652484669,10969179,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652484669,51143,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652484669,22075,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652485669,11036855,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652485670,51143,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652485670,25327,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652486671,11071539,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652486672,51142,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652486672,49919,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652487673,11084363,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652487674,51142,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652487674,54579,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652488675,11074539,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652488675,51142,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652488675,26615,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652489676,11047910,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652489676,51141,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652489677,8570,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652490678,11044121,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652490678,51141,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652490679,5663,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652491679,11038757,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652491679,51141,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652491679,7773,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652492681,11041031,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652492681,51140,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652492681,20860,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652493682,11037046,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652493682,51140,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652493683,10881,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652494683,11040015,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652494683,51140,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652494684,16760,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652495685,11038687,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652495685,51140,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652495685,5476,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652496685,11014789,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652496685,51139,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652496686,8244,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652497686,11013890,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652497686,51139,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652497686,8815,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652498687,11014101,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652498687,51138,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652498688,12289,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652499688,11011808,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652499689,51138,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652499689,6811,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652500690,11009824,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652500690,51138,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652500691,6238,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652501691,11010800,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652501691,51138,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652501691,8354,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652502692,11015687,localhost Memory unit=mb:used,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652502692,51137,localhost Disks I/O unit=mb:available,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
1601652502692,6847,localhost CPU user,,,,,true,,0,0,0,0,null,0,1,0,home-pc,0,0
